title,full_text,author_name,author_image,other_image_name,firm_id
NewsCatcher - News API for risk and data teams,"**tl;dr:** We make it easy for data, market research, and risk teams to integrate machine-readable news feed into their internal analytics system. \\ \\ Hey Fam, we're [Artem](https://www.linkedin.com/in/artem-bugara/) and [Maksym](https://www.linkedin.com/in/msugonyaka/) and we're building [NewsCatcher](https://newscatcherapi.com/). We're on a mission to empower data-driven organizations with the highest quality and easiest-to-use News API. \\ \\ **❌ The Problem** It’s easy to consume news as a human: you open Google News and read. Now, imagine: * you work for a bank, and you have to perform negative news searches for all new & existing accounts for anti-money laundering & financial crime checks * you work for a PR firm that has to monitor news mentions on your clients and their competitors * you’re an analyst in an investment firm, and you need to calculate news sentiment for each company on the market over the past N years * you want to show relevant news to the users on your app to make them spend more time on it “Humans reading the news” is not a scalable way to resolve a problem anymore, and it’s expensive. **✨ Our Solution** Search and integrate news with code. Find news articles by any topic, country, language, website, or keyword with REST JSON News API.\\ **Go ahead, and make some API calls on our** [**demo page**](https://demo.newscatcherapi.com/)**.** We’ve built a generic news crawler that automatically finds new articles, normalizes them, and indexes them. So, you can now automate the news consumption and analysis via an API. You can read more over this [link](https://docs.newscatcherapi.com/knowledge-base/how-newscatcher-works) from our knowledge base. Here is how an article would look in our search: ![uploaded image](/media/?type=post&id=65153&key=user_uploads/444913/1c4d6e37-3e46-4c2a-a864-a969a80279e4) \\ Top 3 use cases from our clients: * **risk intelligence**: find insights in the news before they get visible in financial reports days or months later * **integrate news** into your app * **media monitoring** on millions of companies all around the world \\ \\ **🙏 Asks** 1. Try our News API: claim your [API key](https://app.newscatcherapi.com/auth/register), or/and [book a technical session with us](https://savvycal.com/newscatcher/chat) 2. Are you experienced with extracting data from HTML, or you’re an NLP expert? We’d love to chat!",Artem Bugara,https://bookface-images.s3.amazonaws.com/avatars/717c77848f35ff3f50a1978f5ec2430ab5b55273.jpg,Otherimage_26860_1.jpg;,26860
Wolfia - Turn your app into a link,"Hi! We’re Fabien and Naren, founders of [Wolfia](https://www.wolfia.com) and former mobile developers at Facebook and Wealthfront. **Wolfia is a mobile app emulator you can access through the browser.** ## The pain Teams working on a mobile app currently have to wait for it to be built and pushed to them at night. That's if they even have a nightly build setup. Most people also only have one phone, so they can never test the Android app if they have an iPhone and vice versa. ## The cure Wolfia lets developers send a link to an APK (an Android binary) that's running on an emulator accessible via the browser. You can play with the app without the need for a physical device (iOS coming soon!). * Product Managers and Designers can use it to check that a new feature is being built up to their specs. * Developers can use it to check if the code is running correctly. * Founders, User Researchers and Salespeople can use it for interactive demos of the product. **We're live: try it for free at** [**wolfia.com**](http://wolfia.com)**!** ![uploaded image](/media/?key=user_uploads/13513/4a3a30e4-8f94-40b9-bf44-7785561b9ab1) ## The tech We host headless (without GUI) android emulators with [hardware acceleration](https://developer.android.com/studio/run/emulator-acceleration) running on [AWS bare metal instances](https://aws.amazon.com/blogs/aws/new-amazon-ec2-bare-metal-instances-with-direct-access-to-hardware/) to get high performance. We use WebSockets to make a two-way connection between the browser and the emulator through [ADB](https://developer.android.com/studio/command-line/adb). The emulator's GUI is displayed on the browser via an H.264 video feed, and we relay the user's touch events back to the emulator. We use [WSS](https://datatracker.ietf.org/doc/html/rfc6455#section-3) to make this secure. ## The story We've been developing mobile apps for 10+ years, and in that time, the tooling has dramatically improved. Yet we found ourselves having to go and install emulators on a PM's laptop and give them commands to copy and paste on the terminal because they didn't have an android phone. Or we would have to procure test phones and wait for a build to be pushed. We built Wolfia to make this process seamless. **Try it for free at** [**wolfia.com**](http://wolfia.com) ![uploaded image](/media/?key=user_uploads/13513/3ed6836e-ecc0-44b4-85e6-708b5bd903eb)",Fabien Devos,https://bookface-images.s3.amazonaws.com/avatars/e07e66d5281559995639a64dd7940bf16df8e0af.jpg,Otherimage_26654_1.jpg;Otherimage_26654_2.jpg;,26654
,,Matthew McClure,https://bookface-images.s3.amazonaws.com/avatars/3e315b616284f8e57850781fe9d8d233a419887d.jpg,,972
"Pilot AI - turns your sales calls into CRM data, automatically",,Max Lu,https://bookface-images.s3.amazonaws.com/avatars/e9d57545c6c5688b0ef79700d4f15d76729cc1d7.jpg,,26741
ALT TEX: Fabric made from food waste 🍎👕,"Hey All! We’re [Myra](https://www.linkedin.com/in/myra4/) and [Avneet](https://www.linkedin.com/in/avneet-ghotra-51284728/), co-founders of [ALT TEX](http://thealttex.com). We’ve created the world’s first polyester-alternative fabric, made from food waste. ![uploaded image](/media/?type=post&id=65136&key=user_uploads/578199/71da3b57-6b33-4db2-a80f-becf0dd70065) 🌍 **The problem: polyester is leading fashion’s GHG emissions, but has no circular alternative.** The fashion industry’s heavy reliance on petroleum-derived polyester textiles is a major contributor to the 10% of global GHG emissions the industry generates annually. The plastic-based material, found in 60% of the clothes we wear, creates over 50 million tons of global annual landfill waste, generates 35% of all ocean micro-plastics, and consumes 70 million barrels of oil each year. Despite 1/3 of the fashion industry committing to 0 carbon emissions by 2050, polyester, the most widely used fabric, has no fully circular, carbon-neutral alternative. At the same time, food waste is on the rise with 1 billion tons generated annually across the world. So, we’re using one problem 🍎 to fix the other 👕. Here’s how ⬇️ 👕 **The Solution: Fabric created from the world’s largest waste source - food waste.** ALT TEX reduces the fashion industry’s dependence on fossil fuels through its biodegradable and carbon-neutral textiles engineered from food waste. The patent-pending fermentation technology plugs into the existing polyester supply chain to provide fashion brands with a cradle-to-cradle polyester alternative without sacrificing performance. The product solves key problems for fashion brands, consumers, and the environment: 1. Fashion brands: ALT TEX sells fabric to fashion brands, allowing them to differentiate via sustainable options (sustainable fashion growing 11% CAGR) and hit sustainability targets, without sacrificing performance or changing their current supply chain. 2. Consumer: The ALT TEX fabric is projected to be half the price vs. other specialized sustainable alternatives (due to low-cost input and scalability), meaning greater accessibility. 3. Environment: A single shirt produced with ALT TEX fabric can divert 1 kg of food waste from landfills, 9 kg of carbon emissions from the air, and 4 g of micro-plastics from our waterways. **The Story & Future:** Myra and Avneet have worked on every school project together since the 9th grade. With Myra’s background in corporate sales and family history in the textile sector, alongside Avneet’s background in environmental science and biochemistry, the two came together in 2020 to build ALT TEX. Today, ALT TEX has created its fabric prototype, raised $2,300,000 USD in funding, secured $1,000,000 in pilot LOIs and has grown the team to 10. **How you can help:** As we scale out of the lab and into the market over the next year, we’re looking for: 1. fashion brands interested in sourcing a sustainable polyester alternative 2. food manufacturers looking for a sustainable way to re-purpose their waste If you’re curious or have help/resources for us, please feel free to reach out! 📩 [myra@thealttex.com](mailto:myra@thealttex.com) 🌐 [thealttex.com](http://thealttex.com) | [linkedin.com/company/alt-tex/](http://linkedin.com/company/alt-tex/) 👩‍💻 [@thealttex](https://twitter.com/thealttex)",Myra Arshad,https://bookface-images.s3.amazonaws.com/avatars/a7545ee525a8ce037e02092f3887cf6713e3ead5.jpg,Otherimage_26769_1.jpg;,26769
🚀 FlyCode - Make Dynamic Web Apps Editable in Minutes,"### **TL;DR** FlyCode makes dynamic web apps editable in minutes so Product and UX teams can iterate and release products faster. We do this by automatically analyzing a codebase’s structure, similar to a compiler 🧑‍💻 so developers can increase their teammate’s autonomy with an integration-free platform. 🪄 **Watch the magic happen** [**here**](https://www.youtube.com/watch?v=Sne6PcD1eL0&t=33s): ### 〰️ **Hey YC Community 👋** we’re Jake, Etai, and Tzachi and we’re building [FlyCode](https://www.flycode.com/). We’re on a mission to **help developers increase their teammate’s autonomy** by embedding iteration within product delivery workflows. ### **The Problem ❌** 1. **The constant back and forth** between design, product, and engineering; iteration cycles are devouring precious resources 2. **No one likes writing tickets** with a description, a screenshot, or a spreadsheet… then estimating effort and prioritizing only to see it in the next Q’s roadmap 😩  3. **Cross-functional teams are dependent on engineering** for most product changes or requests 4. **CMS & TMS integrations can take months to spin up** and are often deprioritized because of this, despite the real need ### **Our Solution 💡** FlyCode allows non-developers to contribute to web apps without actually coding. We enable Product and UX teams to edit their products in minutes by connecting directly to our GitHub application. * Editing product copy in resource files and ⚡**hardcoded**⚡ * Replace and upload new images and icons to your product * We support **React, Angular, Vue, Ruby on Rails, and PHP** ![uploaded image](/media/?key=user_uploads/651566/320fd067-120f-4687-966f-51f86e12c99b) ### **Integrate in minutes, not months ⏰** Connect our GitHub application to selected repositories for real-time results. Then invite your team to manage and edit product copy with auto-generated PRs. ![uploaded image](/media/?key=user_uploads/651566/00ca1af3-3921-4cff-877b-3eb44b00c1f4) ## **We’d love your support 🍻** [**Try FlyCode in minutes**](https://app.flycode.com/) **- seriously it only takes 5 min to completely set up!** **What else can we remove from engineering’s backlog?…** CSS, JSON configuration, analytics, A/B tests, etc. * Email us at [jake@flycode.com](mailto:jake@flycode.com), [tzachi@flycode.com](mailto:tzachi@flycode.com), or [etai@flycode.com](mailto:etai@flycode.com)",Jake Vacovec,https://bookface-images.s3.amazonaws.com/avatars/b708841106d1c7adb6bedad02a3a7eab37769ecb.jpg,Otherimage_26901_1.jpg;Otherimage_26901_2.jpg;,26901
Craze - Trade real-world events like stocks,"**TL;DR:** **We built Craze, a mobile app that lets you trade real-world events just like you trade stocks. We’d love for you to** [**download it**](https://thecrazeapp.com?utm_source=launchyc&utm_medium=yc&utm_campaign=launchyc)**, check it out, and give us feedback by** [**emailing us**](https://mailto:team@thecrazeapp.com)**.** Hey, what’s good? We’re [Tarun](https://www.linkedin.com/in/tarunmuraliprasad/), [Kabir](https://www.linkedin.com/in/kabirnagral/), and [Deepit](https://www.linkedin.com/in/deepitpatil/), the founders of [Craze](https://thecrazeapp.com?utm_source=launchyc&utm_medium=yc&utm_campaign=launchyc). Kabir and I were studying CS at Harvard and Deepit was studying at IIT Delhi, but we decided to take a break from college to build Craze instead. ### **What is Craze?** Craze is an exchange where you can trade and discuss the outcomes of real-world events. So if you’re a Drake fan, instead of just talking about your opinions, you can now put your money where your mouth is and invest in a Craze market predicting that Drake will be the highest-selling artist this year. We have markets in topics ranging from tech and economics to entertainment and social media. We currently only serve the Indian market. ![uploaded image](/media/?type=post&id=65128&key=user_uploads/983575/51c978a4-897f-4f0c-a3c6-81f7c133fe42) ### **How does it work?** Each market on Craze is based on a real-world event that has multiple outcomes. Craze allows you to buy or sell shares of any of these outcomes. Just as in the financial markets, the price of one share of an outcome is determined by market supply and demand. These prices vary between ₹0 and ₹100. After buying shares of an outcome, you may choose to exit your position to book profits or minimize losses. After the market closes and the true outcome of the real-world event is known, the market settles; this means that each share of the correct outcome pays out ₹100. You can also make posts showcasing your portfolio and exits and discuss the outcomes of events. ![uploaded image](/media/?type=post&id=65128&key=user_uploads/983575/21593802-4c88-492f-b907-756c6d6b62c5) ### **Why should this exist?** Craze empowers Indians to make better decisions in their lives based on the actionable insights they receive from the trading activity within our markets. The markets on Craze are very likely to be more accurate than traditional forecasters and polls because they aggregate the wisdom of the crowds by giving people a financial incentive to share their true beliefs. We give people insight into real-world events like inflation and unemployment that are materially relevant in their lives. These markets also serve as a factual and true counter to sensationalized content, fake news, and the spread of misinformation on social media and in society at large. ### **How you can help 🤗** If you’re based in India, **download our mobile app** [**here**](https://thecrazeapp.com?utm_source=launchyc&utm_medium=yc&utm_campaign=launchyc) and let us know what you think! Everyone gets a ₹50 bonus on sign up, so you can start trading as soon as you do. Feel free to reach us anytime at [team@thecrazeapp.com](mailto:team@thecrazeapp.com).",Tarun Prasad,https://bookface-images.s3.amazonaws.com/avatars/01e5e315eaefdf2bfdfcc85aa4b2083aeb7d720c.jpg,Otherimage_26739_1.jpg;Otherimage_26739_2.jpg;,26739
👩‍⚕️ Almond – ELEVATED CARE FOR DOWN THERE 🚺⬇️,"We’re [Tara](https://bookface.ycombinator.com/user/196433) and [Carly](https://bookface.ycombinator.com/user/922870), and we’re excited to introduce [Almond:](https://almondobgyn.com/) we’re building a better healthcare experience for women 🌸 ✨ TL;DR Almond is like One Medical but for women’s health: we make it easy to get great ObGyn care, both at our in-person office and over telehealth. **We’re growing quickly.** Even before we opened our first location we hit $90k run rate revenue, and we’re booking out 3 weeks in advance. **You can book an appointment with us in LA.** Our first full service clinic just opened in Los Angeles (see a couple of photos below)!! Book an appointment at [www.almondobgyn.com](http://www.almondobgyn.com) or call 424-237-8406. Share with your friends and family to help the women in your life have a better option for ObGyn care.  **Membership is affordable and we take all major insurance.** * Membership is $250 annually but our founding members can get their first year of membership for $150.  * For visits, you can either use insurance or pay out of pocket. We accept Cigna, Aetna, Blue Shield, Anthem Blue Cross, and United HealthCare. ### ObGyn today is broken As women, we’ve had too many frustrating experiences with our ObGyn care. We may love our doctors but the process _around_ seeing the doctor can be terrible: long hold times to schedule, waiting a month or longer for an appointment, and often leaving an appointment with unclear next steps. Our modern world gives us so many great service experiences, yet when it comes to the most important aspect of our lives – our health – we are forced to put up with a slow, confusing process.  Billions of dollars have been poured into modernizing primary care, yet women are still waiting for a better option for ObGyn care. The overturning of Roe is a harsh reminder that women still aren’t given the resources or the rights to be full decision makers over their own bodies. We are building Almond because women deserve better.  ### Why better ObGyn care matters The impact of better ObGyn care is massive. There are 130M women in the US and they all need ObGyn care every year. On top of that, ObGyn is where women typically have their first intense, high stakes experiences with healthcare. We spend $200B a year on ObGyn care in the US; it is the second largest specialty by spend, after only primary care. Yet currently, women don’t have a brand they can trust and where they know they’ll have a great experience. At Almond we believe women should have an extraordinary care experience: one that offers quality, transparent care, delivered faster.  ### We’re freeing up the ObGyn’s time so they can focus on what matters most One of the first problems to tackle in ObGyn care is that doctor time is used inefficiently, wasting already limited ObGyn capacity. This makes access to care slow, and patients often feel their questions are unaddressed or they get unfit care. We’re able to make care more convenient because we use doctor time better – we build software tools to take unnecessary tasks off their plates and we hire a wider range of care providers, not just doctors. By freeing up time for ObGyns they can spend more time on what matters most – delivering great care in every interaction, and seeing the patients that need their attention sooner. We also believe getting [ObGyn](https://almondobgyn.com/) care should feel like a true-self care experience for patients, so our offices and software are designed to be convenient, reliable, and intuitive. ### We would love your help 1. We are hiring engineers. We’re particularly interested in meeting people who are passionate about what we are working on – e.g., they are women that have felt this pain themselves or are energized by the idea of building a better health system in the US. Here are our JDs for [backend](https://www.notion.so/Almond-Back-End-Engineer-423ff23660864e29be34fbd828ff0b6f) and [frontend](https://www.notion.so/Almond-Front-End-Engineer-7280fd76c3664dd1bb52864cc43f0126) eng roles. For any interested candidates, please reach out to us at [hello@almondobgyn.com](mailto:hello@almondobgyn.com).  2. Book an appointment at [www.almondobgyn.com](http://www.almondobgyn.com) or call 424-237-8406. And share with your LA-based friends and family!  3. We are hiring [gynecologists](https://almondobgyn.com/care-team). If you know somebody great who wants to change the way women’s health is delivered in the US, please send them our way at [hello@almondobgyn.com](mailto:hello@almondobgyn.com)! Thanks!! ![uploaded image](/media/?type=post&id=65126&key=user_uploads/922870/c0c6c5af-10c4-41ab-b887-bbc16b2fd08a) ![uploaded image](/media/?type=post&id=65126&key=user_uploads/922870/8a3c56d2-7154-4c53-9ecf-a24b647d3e3a)",Carly Allen,https://bookface-images.s3.amazonaws.com/avatars/68b6710407a51cdf34a7a4bd9f7e51a77fcb83f6.jpg,Otherimage_27159_1.jpg;Otherimage_27159_2.jpg;,27159
Medplum: API-first Electronic Health Record - that’s open source,"Reshma, Cody and Rahul 👋 - Medplum in YC announcement is extra special for us because this fall marks **10 years of YC** for our team.  We were the founding team of [MedXT](https://www.ycombinator.com/companies/medxt) (W13) and I (Reshma) spent 2021 as a [Visiting Group Partner](https://www.ycombinator.com/blog/welcome-w21-visiting-group-partners/) for the W21 and S21 batches. ![uploaded image](/media/?key=user_uploads/57511/44a369bc-67bc-49f9-ab2e-8f58c722e03d) We are back and building [Medplum](https://www.medplum.com/)! Why? **Medical apps are notoriously hard to build and maintain**, largely due to all the stakeholders involved and the byzantine incentive system.  **We were inspired** by trailblazing open source YC companies [Gitlab](https://about.gitlab.com/), [PostHog](https://posthog.com/), [Airbyte](https://airbyte.com/) and [many others](https://www.ycombinator.com/companies/?tags=Open%20Source) who solve similar complex problems in other domains. We believe the open source model will be **especially impactful for healthcare**. Our ask: use us to build your next medical app! * Read our [docs](https://docs.medplum.com/) * Browse the [code](https://github.com/medplum) * A [sample app](https://foomedical.com/), with [source code](https://github.com/medplum/foomedical) \\ \\ \\- Reshma, Cody and Rahul ![uploaded image](/media/?key=user_uploads/57511/8928e216-9e5c-4b7b-9925-305011d6fa16)",Reshma Khilnani,https://bookface-images.s3.amazonaws.com/avatars/e591d608ff7220ba79784a18d0d8c2736ea37975.jpg,Otherimage_26413_1.jpg;Otherimage_26413_2.jpg;,26413
Pluralith - Automated Terraform Infrastructure Visualization & Documentation,"Hi we are Dan and Phi… ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/00d3f03c-7be2-4245-be6a-b1ac5931d882) … and we are building Pluralith! ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/f7d9a731-4769-423f-9dfd-7bdf920137e6) ### **TL;DR** Title says it all. Pluralith lets you generate instant infrastructure diagrams from your Terraform codebase, locally (for development) and in CI (for documentation). [**Try it out here!**](https://docs.pluralith.com) ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/9884a243-92d0-46ea-92f7-7dcd0cedb91c) ### **Watching > Reading** So here’s a [freshly baked demo](https://youtu.be/Jbbil9kA-EE) just for you! ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/42257960-a912-40f1-acb6-f089d4da1153) ### **The Problem(s)** **Problem 1**: Infrastructure documentation is super important and often even required for proper compliance, but can be really time intensive and nobody wants to do it. So you’ve got two options: → Stay compliant and have good docs **BUT** loads of dev hours spent on them → No/few dev hours spent on docs **BUT** break compliance and no docs when you need them **Problem 2**: Terraform is awesome, but can become quite messy and intransparent at scale. Understanding what is actually going on requires digging through loads of code and terminal output. Again, lots of dev hours lost here. ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/1fc7af56-e700-4227-bcb9-0fc872b49446) ### **The Solution: Enter Pluralith** **_Pluralith completely automates problem 1 away._** Run it in CI, automate parts of your compliance process and always have up-to-date infra diagrams whenever you need them. We throw them into PR comments and have a dedicated markdown integration so you can plug it straight into your existing docs (ReadMes, Confluence etc.). We do change highlighting, drift detection, cost calculations and compliance checks (coming soon) and keep a history of all this stuff in your Dashboard for you so you have a perfect record on how your infra changes over time. **_Pluralith alleviates problem 2._** Replace miles of terminal output on a terraform plan with a comprehensive diagram that shows you what your infrastructure looks like, how it’ll change on apply, how much it’ll cost and wether it breaks compliance (coming soon). All you have to do is run `pluralith plan` instead. ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/079e25e0-225e-443b-b052-3eaab564aa50) ### **How It Works** **Locally**: Download our desktop app and follow it’s setup guide. In a minute you should be able to run `pluralith plan` in any of your Terraform project directories and get a diagram instantly. **In CI**: The illustration below says it all. Set up Terraform in your pipeline, run Pluralith and there you go. Right now we have dedicated integrations for _GitHub Actions_ and _Gitlab CI._ (Many more to come) ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/42ca4f68-1bff-48c5-a0c0-e9b1c3786746) ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/0f6a5cbc-52d6-4a6c-bfdf-bb4672190d94) ### **Help Us Out?** → [**Give it a run**](https://docs.pluralith.com) (either in CI or locally) and let us know all the ways our stuff broke through the emails below! → Our open source CLI is looking for some stars. [**Give it a star!**](https://github.com/Pluralith/pluralith-cli) → If you are a DevOps professional → [**Pick any slot on here!**](https://calendly.com/dantheputzer/meet) We’d be stoked to chat about the infra landscape! If there are any questions or anything else we can assist with, shoot us an email at [dan@pluralith.com](mailto:dan@pluralith.com) or [phi@pluralith.com](mailto:phi@pluralith.com)! Cheers, Dan and Phi ![uploaded image](/media/?type=post&id=65103&key=user_uploads/690046/952c66c1-40c8-41b8-a31c-50dbbacb5c7b)",Daniel Putzer,https://bookface-images.s3.amazonaws.com/avatars/ef55a88ad99576690d73751c70a1413e9d0cad25.jpg,Otherimage_26900_1.jpg;Otherimage_26900_2.jpg;Otherimage_26900_3.jpg;Otherimage_26900_4.jpg;Otherimage_26900_5.jpg;Otherimage_26900_6.jpg;Otherimage_26900_7.jpg;Otherimage_26900_8.jpg;Otherimage_26900_9.jpg;,26900
✅ Deekard - Query Your Data with Confidence,,Dustin Lange,https://bookface-images.s3.amazonaws.com/avatars/0236f2b924cc4a53bf62faedf2455f746f33d45b.jpg,,26756
Tank Payments: The neobank built for trucking businesses,"We’re Dane, Jad, and Matt, and we’re excited to introduce Tank Payments. ### **❌ The Problem** When truckers haul loads, shippers stipulate 30 to 90 day payment terms, which is too long for many trucking companies that operate on thin margins. To access cash faster (1-3 days), trucking companies sell their invoices to financing companies called “factors” for a 2-5% fee. Many truckers end up paying up to $40 in fees per invoice to wire money from their factors if they need cash from their factors immediately, meaning that **some truckers give up close to 10% of their income to get access to the money they’ve already earned.** Money movement in freight is not efficient, causing truckers to stitch together a variety of tools (Cash App, local commercial banks, factoring, fuel cards, and more) to manage their businesses. Even the business that pay truckers (e.g. factors) use dated payments infrastructure, exacerbating delays. This leaves an opportunity for software that addresses these financial needs in a way that’s purpose-built for the freight industry. ## **✨ Our Solution** ![uploaded image](/media/?key=user_uploads/793427/be064c4e-46a5-4172-8c84-dd10830f6b9a) **Tank Payments is a banking experience specifically designed for the freight industry, and its first feature allows truckers to get paid faster.** We give truckers instant access to their money by putting factors and truckers on the same financial infrastructure. Factoring companies partner with Tank because our infrastructure reduces their time spent on accounts payable, and helps them retain customers by offering a better funding experience. Over time, the Tank Payments will become the finance department for trucking SMBs, supporting the many unique financial requirements of freight businesses. We’ve pinpointed payroll, expense management, insurance, and P2P payments as areas of priority that our neobank is well-positioned to serve. ![uploaded image](/media/?key=user_uploads/793427/e85b3331-683f-4031-bd75-51747ce4bb4c) Our team worked together for the past 7 years, first at a startup (Graphiq, acq. 2017) and then at Amazon Alexa AI. We bring experience in financial services, data analytics, digital security, and natural language processing to a freight industry in the midst of a tech adoption boom. ### **🙏 Asks** 1. We would love to connect with founders and teams that have **experience embedding 1) payroll, 2) card rewards (e.g. fuel discounts), and 3) insurance into their software**. 2. Tank wants to expand and distribute its neobank through entities that pay truckers, beyond factors. We want to learn more about how players like international freighters (e.g. Maersk), freight forwarding companies (e.g. Flexport), domestic shippers (e.g. Kroger’s Markets), and third-party logistics providers (e.g. C.H. Robinson) **perform payouts and if they could benefit from payment speed and/or coordination.**",Matthew Rybak,https://bookface-images.s3.amazonaws.com/avatars/1eed17c86d493beb4042fed9177133676521db76.jpg,Otherimage_26803_1.jpg;Otherimage_26803_2.jpg;,26803
🧋 Taro - Faster Career Growth for Software Engineers,,Rahul Pandey,https://bookface-images.s3.amazonaws.com/avatars/5c35826c7e784f88099e8cb4948cf93231c4abeb.jpg,,27184
Remi - Mobile video shopping for websites,,Brant Choate,https://bookface-images.s3.amazonaws.com/avatars/a78d54bdae0a2f6d6d5d238d93dca3ef21b1ae5b.jpg,,26268
,,Agni Bhattacharya,https://bookface-images.s3.amazonaws.com/avatars/2b0becf2263b26ba537ea2afb4046ddf2ce60e7a.jpg,,26681
Levo Financial - Spendable Investment Account,"Hey everyone! We’re Zach McCormick, Nick McCormick, Dillon Martin, and Justin Clark from [Levo Financial](https://www.levofinancial.com/).  ### **TLDR** Levo is a Spendable Investment Account. It works just like a checking account (you get a debit card and a bank account and routing number), but your money stays invested in stock and bond ETFs instead of just sitting there in cash. After spending a year in beta, we’ve finally launched and are looking to get as many people as possible to try it out and give us feedback. ### **Who we are** We’re a team of four that previously built a quant hedge fund together. We’ve always loved working at the intersection of finance and technology, so starting Levo felt like the natural next step for us. We’re currently living and working in the beautiful mountains of Utah. ### **The problem** Before Levo, you had to make a choice: how much cash do you need to keep on hand and how much can you set aside in a long-term investment account? This is a tough choice, because future spending needs are uncertain. Most people err on the side of caution and leave a large chunk of cash in their checking account, where it earns a very meager amount of interest at best.  ### **Our solution** With Levo, you don’t have to make that choice. You can spend directly from your invested balance with your Levo debit card and pay bills with your account and routing number, but your money stays fully invested right up until the point you spend it. You get the best of both worlds: the convenience of a checking account, and the returns of an investment account. Set up your direct deposit with Levo and it could be the only account you need. Here are the headline features we have live right now  * Debit card * Bank account and routing number. You can use this to pay bills, link Venmo, set up direct deposit, etc.  * Five investment portfolios of varying risk levels to choose from, ranging from a super safe 100% bond portfolio to a higher risk 100% stocks portfolio. All portfolios use a broad selection of ETFs to maximize diversification. ![uploaded image](/media/?type=post&id=65076&key=user_uploads/235988/fdcb4c9b-e29e-43e9-a991-b26f749a874a) ### **Our ask** We’re live in the [App Store](https://apps.apple.com/us/app/levo-financial/id1619186716) and the [Play Store](https://play.google.com/store/apps/details?id=com.levoapp), so we’d love it if you would download the app and create an account. You can use **ycfam** when it asks for an invite code. (Note that Levo is only available for US citizens for now.) And most importantly, give us as much feedback as you can. You can reach me directly at [zach@levo.financial](mailto:zach@levo.financial).",Zach McCormick,https://bookface-images.s3.amazonaws.com/avatars/ad238127dd0edaa551bf434c935744b4310215c0.jpg,Otherimage_26706_1.jpg;,26706
Coverage Cat - Insurance For People Who Don't Believe In Insurance,"tl;dr Coverage Cat finds the best insurance for YOUR risk profile, free. Most people with a net worth of over $100,000 buy the wrong insurance. We fix that, for free, and save our users an average of $550/yr. ![uploaded image](/media/?key=user_uploads/123258/92e2c8d5-44e3-4cf8-9df6-2ddecf5f19a4) ### Sign up and we’ll handle the rest Don’t spend another minute on calls for insurance quotes or figuring out if you bought the right policy: we do it for you, and get you the best policy for your needs.  * To optimize your home, renters, car, or umbrella insurance portfolio visit our [homepage](https://coveragecat.com)  * To learn more about the insurance check out our [blog](https://www.coveragecat.com/blog) and [faq](https://www.coveragecat.com/faq) * If you’d like to offer Coverage Cat as a perk for your employees visit [our business-sales page](https://coveragecat.com/premium) 👋 We’re Max & Gabriel, co-founders of Coverage Cat. ### Opportunity: Insurance - An essential product, often poorly purchased Insurance is an all-time great financial innovation. It represents a way for people to pool and mitigate significant risks when events have shaken out for the worst.  But the way insurance is been bought and sold has generated a mismatch between the protection from risk that insurance products SHOULD provide. This forces tens of thousands of people to go bankrupt every year from risks that could be properly insured– Often while overpaying for insurance that doesn't protect them from catastrophic risks. ### Problem: Insurance is complicated The web of carriers, brokers, contracts, and claims that ensure your risks are properly handled can be an absolute nightmare for people who just want to feel like the things that are important to them are protected. ### The Solution: A one-step process to find the best insurance We collect information on how much you feel comfortable losing, in addition to more standard insurance questions. Coverage Cat then searches across insurance carriers, big and small, to find the policies and prices best suited to your needs. We’re starting with home, auto, renters, and umbrella insurance. We’ll adapt to your coverage preferences, but broadly recommend catastrophic-only insurance. If you’re in CA, FL, NY, TX, or WA we’d appreciate your business, and we’d love to save you money! Cheers, Max & Gabriel 🐱",Max Cho,https://bookface-images.s3.amazonaws.com/avatars/ba94ef687ad8abdeed36a551eb2f5d11a42d83c9.jpg,Otherimage_27260_1.jpg;,27260
